speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
113121410|1130010380|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120010|1130010381|KAPTUR|MARCY|H|OH|F|D|9|voting
113121780|1130010382|WOODALL|ROB|H|GA|M|R|7|voting
113121780|1130010384|WOODALL|ROB|H|GA|M|R|7|voting
113120010|1130010385|KAPTUR|MARCY|H|OH|F|D|9|voting
113121780|1130010386|WOODALL|ROB|H|GA|M|R|7|voting
113121780|1130010387|WOODALL|ROB|H|GA|M|R|7|voting
113121410|1130010388|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113121410|1130010391|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113121780|1130010393|WOODALL|ROB|H|GA|M|R|7|voting
113118770|1130010394|BURGESS|MICHAEL|H|TX|M|R|26|voting
113121410|1130010396|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113121780|1130010397|WOODALL|ROB|H|GA|M|R|7|voting
113121410|1130010398|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113121780|1130010399|WOODALL|ROB|H|GA|M|R|7|voting
113121410|1130010401|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113122100|1130010420|VARGAS|JUAN|H|CA|M|D|51|voting
113121060|1130010422|ROKITA|TODD|H|IN|M|R|4|voting
113122100|1130010423|VARGAS|JUAN|H|CA|M|D|51|voting
113122100|1130010426|VARGAS|JUAN|H|CA|M|D|51|voting
113119830|1130010427|HOYER|STENY|H|MD|M|D|5|voting
113122100|1130010429|VARGAS|JUAN|H|CA|M|D|51|voting
113119830|1130010430|HOYER|STENY|H|MD|M|D|5|voting
113119830|1130010432|HOYER|STENY|H|MD|M|D|5|voting
113119830|1130010434|HOYER|STENY|H|MD|M|D|5|voting
113122100|1130010436|VARGAS|JUAN|H|CA|M|D|51|voting
113122100|1130010439|VARGAS|JUAN|H|CA|M|D|51|voting
113121970|1130010441|COTTON|TOM|H|AR|M|R|4|voting
113122100|1130010443|VARGAS|JUAN|H|CA|M|D|51|voting
113117870|1130010444|WOLF|FRANK|H|VA|M|R|10|voting
113121620|1130010451|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119510|1130010453|GARRETT|SCOTT|H|NJ|M|R|5|voting
113121620|1130010454|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121630|1130010455|VELAZQUEZ|NYDIA|H|NY|F|D|7|voting
113121970|1130010457|COTTON|TOM|H|AR|M|R|4|voting
113121620|1130010458|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121700|1130010459|WATERS|MAXINE|H|CA|F|D|43|voting
113121620|1130010460|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117550|1130010462|CAMPBELL|JOHN|H|CA|M|R|45|voting
113121620|1130010463|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117540|1130010465|CAMP|DAVE|H|MI|M|R|4|voting
113117540|1130010468|CAMP|DAVE|H|MI|M|R|4|voting
113121620|1130010469|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121060|1130010472|ROKITA|TODD|H|IN|M|R|4|voting
113121620|1130010473|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117820|1130010474|SCHWARTZ|ALLYSON|H|PA|F|D|13|voting
113122600|1130010476|WILLIAMS|ROGER|H|TX|M|R|25|voting
113121620|1130010477|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010479|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010481|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113120560|1130010482|MOORE|GWEN|H|WI|F|D|4|voting
113120420|1130010484|MCCLINTOCK|TOM|H|CA|M|R|4|voting
113121620|1130010485|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113120440|1130010486|MCDERMOTT|JIM|H|WA|M|D|7|voting
113118620|1130010488|BLACK|DIANE|H|TN|F|R|6|voting
113118620|1130010491|BLACK|DIANE|H|TN|F|R|6|voting
113121620|1130010492|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122670|1130010493|POCAN|MARK|H|WI|M|D|2|voting
113121620|1130010499|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122000|1130010500|HUFFMAN|JARED|H|CA|M|D|2|voting
113118040|1130010502|NUNNELEE|ALAN|H|MS|M|R|1|voting
113121620|1130010504|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113120980|1130010507|RIBBLE|REID|H|WI|M|R|8|voting
113121620|1130010508|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121920|1130010515|SALMON|MATT|H|AZ|M|R|5|voting
113121620|1130010516|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113118920|1130010517|CICILLINE|DAVID|H|RI|M|D|1|voting
113118630|1130010519|BLACKBURN|MARSHA|H|TN|F|R|7|voting
113121620|1130010520|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121220|1130010521|SCHAKOWSKY|JANICE|H|IL|F|D|9|voting
113121480|1130010523|STUTZMAN|MARLIN|H|IN|M|R|3|voting
113121620|1130010524|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122420|1130010525|LUJAN GRISHAM|MICHELLE|H|NM|F|D|1|voting
113118800|1130010527|CALVERT|KEN|H|CA|M|R|42|voting
113121620|1130010528|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121720|1130010529|WELCH|PETER|H|VT|M|D|0|voting
113121620|1130010531|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121720|1130010532|WELCH|PETER|H|VT|M|D|0|voting
113122550|1130010534|RICE|TOM|H|SC|M|R|7|voting
113121620|1130010535|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119060|1130010536|COURTNEY|JOE|H|CT|M|D|2|voting
113119270|1130010538|DUFFY|SEAN|H|WI|M|R|7|voting
113121620|1130010539|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010542|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122630|1130010547|STEWART|CHRIS|H|UT|M|R|2|voting
113121620|1130010548|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010551|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010554|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119710|1130010557|HARTZLER|VICKY|H|MO|F|R|4|voting
113119710|1130010560|HARTZLER|VICKY|H|MO|F|R|4|voting
113121620|1130010561|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010564|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117370|1130010567|CANTOR|ERIC|H|VA|M|R|7|voting
113121620|1130010568|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117370|1130010569|CANTOR|ERIC|H|VA|M|R|7|voting
113118990|1130010570|COHEN|STEVE|H|TN|M|D|9|voting
113121620|1130010572|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113118990|1130010573|COHEN|STEVE|H|TN|M|D|9|voting
113122520|1130010576|PERRY|SCOTT|H|PA|M|R|4|voting
113121620|1130010577|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122440|1130010578|JEFFRIES|HAKEEM|H|NY|M|D|8|voting
113119320|1130010580|ELLMERS|RENEE|H|NC|F|R|2|voting
113121620|1130010581|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122080|1130010582|TAKANO|MARK|H|CA|M|D|41|voting
113121810|1130010584|YODER|KEVIN|H|KS|M|R|3|voting
113121620|1130010585|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010587|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119270|1130010594|DUFFY|SEAN|H|WI|M|R|7|voting
113119270|1130010597|DUFFY|SEAN|H|WI|M|R|7|voting
113119130|1130010599|CUMMINGS|ELIJAH|H|MD|M|D|7|voting
113119130|1130010602|CUMMINGS|ELIJAH|H|MD|M|D|7|voting
113122280|1130010606|DELANEY|JOHN|H|MD|M|D|6|voting
113121380|1130010610|SHUSTER|BILL|H|PA|M|R|9|voting
113117710|1130010611|MCKEON|HOWARD|H|CA|M|R|25|voting
113119490|1130010616|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119490|1130010617|GARAMENDI|JOHN|H|CA|M|D|3|voting
113121730|1130010618|WESTMORELAND|LYNN|H|GA|M|R|3|voting
113119850|1130010619|HUIZENGA|BILL|H|MI|M|R|2|voting
113120961|1130010621|REID|HARRY|S|NV|M|D||voting
113120961|1130010622|REID|HARRY|S|NV|M|D||voting
113120961|1130010623|REID|HARRY|S|NV|M|D||voting
113120961|1130010624|REID|HARRY|S|NV|M|D||voting
113118361|1130010628|MCCONNELL|MITCH|S|KY|M|R||voting
113118361|1130010629|MCCONNELL|MITCH|S|KY|M|R||voting
113118511|1130010631|AYOTTE|KELLY|S|NH|F|R||voting
113118321|1130010637|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010639|DURBIN|RICHARD|S|IL|M|D||voting
113118311|1130010641|CORNYN|JOHN|S|TX|M|R||voting
113118311|1130010643|CORNYN|JOHN|S|TX|M|R||voting
113118661|1130010645|BLUNT|ROY|S|MO|M|R||voting
113118661|1130010647|BLUNT|ROY|S|MO|M|R||voting
113120531|1130010649|MIKULSKI|BARBARA|S|MD|F|D||voting
113118251|1130010652|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118251|1130010654|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118251|1130010656|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118251|1130010658|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118211|1130010660|NELSON|BILL|S|FL|M|D||voting
113118251|1130010662|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113120531|1130010664|MIKULSKI|BARBARA|S|MD|F|D||voting
113118251|1130010665|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113120531|1130010666|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130010670|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130010671|MIKULSKI|BARBARA|S|MD|F|D||voting
113118351|1130010674|INHOFE|JAMES|S|OK|M|R||voting
113118351|1130010676|INHOFE|JAMES|S|OK|M|R||voting
113118171|1130010678|HATCH|ORRIN|S|UT|M|R||voting
113120531|1130010680|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130010682|MIKULSKI|BARBARA|S|MD|F|D||voting
113118511|1130010684|AYOTTE|KELLY|S|NH|F|R||voting
113118511|1130010686|AYOTTE|KELLY|S|NH|F|R||voting
113120961|1130010688|REID|HARRY|S|NV|M|D||voting
113120961|1130010693|REID|HARRY|S|NV|M|D||voting
113120961|1130010697|REID|HARRY|S|NV|M|D||voting
113120961|1130010700|REID|HARRY|S|NV|M|D||voting
113119591|1130010702|GRASSLEY|CHARLES|S|IA|M|R||voting
113120181|1130010705|LEAHY|PATRICK|S|VT|M|D||voting
113120181|1130010707|LEAHY|PATRICK|S|VT|M|D||voting
113120181|1130010709|LEAHY|PATRICK|S|VT|M|D||voting
113121541|1130010711|THUNE|JOHN|S|SD|M|R||voting
113121541|1130010713|THUNE|JOHN|S|SD|M|R||voting
113121541|1130010715|THUNE|JOHN|S|SD|M|R||voting
113117381|1130010717|BEGICH|MARK|S|AK|M|D||voting
113117381|1130010719|BEGICH|MARK|S|AK|M|D||voting
113120621|1130010722|MURRAY|PATTY|S|WA|F|D||voting
113120621|1130010724|MURRAY|PATTY|S|WA|F|D||voting
113121251|1130010726|SCHUMER|CHARLES|S|NY|M|D||voting
113118701|1130010728|BOXER|BARBARA|S|CA|F|D||voting
113120621|1130010730|MURRAY|PATTY|S|WA|F|D||voting
113118321|1130010732|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010734|DURBIN|RICHARD|S|IL|M|D||voting
113118971|1130010736|COATS|DANIEL|S|IN|M|R||voting
113118971|1130010738|COATS|DANIEL|S|IN|M|R||voting
113118251|1130010740|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118251|1130010742|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118251|1130010744|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118321|1130010745|DURBIN|RICHARD|S|IL|M|D||voting
113118461|1130010747|FRANKEN|ALAN|S|MN|M|D||voting
113118461|1130010749|FRANKEN|ALAN|S|MN|M|D||voting
113118461|1130010751|FRANKEN|ALAN|S|MN|M|D||voting
113120531|1130010753|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130010756|MIKULSKI|BARBARA|S|MD|F|D||voting
113118241|1130010758|TESTER|JON|S|MT|M|D||voting
113120531|1130010759|MIKULSKI|BARBARA|S|MD|F|D||voting
113118241|1130010760|TESTER|JON|S|MT|M|D||voting
113120961|1130010763|REID|HARRY|S|NV|M|D||voting
113120961|1130010765|REID|HARRY|S|NV|M|D||voting
113120961|1130010767|REID|HARRY|S|NV|M|D||voting
113120961|1130010769|REID|HARRY|S|NV|M|D||voting
113120961|1130010771|REID|HARRY|S|NV|M|D||voting
113118231|1130010774|STABENOW|DEBBIE|S|MI|F|D||voting
113118781|1130010775|BURR|RICHARD|S|NC|M|R||voting
113118701|1130010776|BOXER|BARBARA|S|CA|F|D||voting
113118701|1130010777|BOXER|BARBARA|S|CA|F|D||voting
113118701|1130010778|BOXER|BARBARA|S|CA|F|D||voting
113118141|1130010779|CASEY|ROBERT|S|PA|M|D||voting
113120621|1130010780|MURRAY|PATTY|S|WA|F|D||voting
113118211|1130010781|NELSON|BILL|S|FL|M|D||voting
113121541|1130010782|THUNE|JOHN|S|SD|M|R||voting
113120181|1130010785|LEAHY|PATRICK|S|VT|M|D||voting
113118121|1130010786|CARDIN|BENJAMIN|S|MD|M|D||voting
113118321|1130010789|DURBIN|RICHARD|S|IL|M|D||voting
113118161|1130010790|FEINSTEIN|DIANNE|S|CA|F|D||voting
113118161|1130010791|FEINSTEIN|DIANNE|S|CA|F|D||voting
113121791|1130010792|WYDEN|RON|S|OR|M|D||voting
113118321|1130010793|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010795|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010797|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010799|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010801|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010803|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010805|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010807|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010809|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010811|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010813|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010815|DURBIN|RICHARD|S|IL|M|D||voting
113118321|1130010817|DURBIN|RICHARD|S|IL|M|D||voting
113120961|1130010819|REID|HARRY|S|NV|M|D||voting
113120961|1130010821|REID|HARRY|S|NV|M|D||voting
113120961|1130010823|REID|HARRY|S|NV|M|D||voting
113120961|1130010825|REID|HARRY|S|NV|M|D||voting
113120961|1130010826|REID|HARRY|S|NV|M|D||voting
113120920|1130010879|QUIGLEY|MIKE|H|IL|M|D|5|voting
113122140|1130010882|DESANTIS|RON|H|FL|M|R|6|voting
113120440|1130010884|MCDERMOTT|JIM|H|WA|M|D|7|voting
113119880|1130010886|HURT|ROBERT|H|VA|M|R|5|voting
113121200|1130010888|SARBANES|JOHN|H|MD|M|D|3|voting
113117340|1130010890|RADEL|TREY|H|FL|M|R|19|voting
113118590|1130010893|BILIRAKIS|GUS|H|FL|M|R|12|voting
113121000|1130010895|RIGELL|EDWARD|H|VA|M|R|2|voting
113121370|1130010899|SHIMKUS|JOHN|H|IL|M|R|15|voting
113120300|1130010904|LUETKEMEYER|BLAINE|H|MO|M|R|3|voting
113117500|1130010907|BARROW|JOHN|H|GA|M|D|12|voting
113118020|1130010908|COBLE|HOWARD|H|NC|M|R|6|voting
113121720|1130010909|WELCH|PETER|H|VT|M|D|0|voting
113118980|1130010910|COFFMAN|MIKE|H|CO|M|R|6|voting
113119770|1130010911|HIGGINS|BRIAN|H|NY|M|D|26|voting
113117920|1130010913|NEGRETE MCLEOD|GLORIA|H|CA|F|D|35|voting
113119450|1130010914|FOXX|VIRGINIA|H|NC|F|R|5|voting
113118920|1130010915|CICILLINE|DAVID|H|RI|M|D|1|voting
113121090|1130010916|ROSKAM|PETER|H|IL|M|R|6|voting
113117910|1130010917|MAFFEI|DANIEL|H|NY|M|D|24|voting
113121370|1130010919|SHIMKUS|JOHN|H|IL|M|R|15|voting
113122030|1130010920|SWALWELL|ERIC|H|CA|M|D|15|voting
113119160|1130010922|DEFAZIO|PETER|H|OR|M|D|4|voting
113119520|1130010923|GIBBS|BOB|H|OH|M|R|7|voting
113119100|1130010924|CROWLEY|JOSEPH|H|NY|M|D|14|voting
113120710|1130010925|OLSON|PETE|H|TX|M|R|22|voting
113121110|1130010926|ROYBAL-ALLARD|LUCILLE|H|CA|F|D|40|voting
113119210|1130010927|DESJARLAIS|SCOTT|H|TN|M|R|4|voting
113121850|1130010928|HAHN|JANICE|H|CA|F|D|44|voting
113119320|1130010929|ELLMERS|RENEE|H|NC|F|R|2|voting
113121570|1130010930|TONKO|PAUL|H|NY|M|D|20|voting
113119010|1130010931|CONAWAY|K.|H|TX|M|R|11|voting
113122580|1130010932|OROURKE|BETO|H|TX|M|D|16|voting
113120580|1130010933|MULVANEY|MICK|H|SC|M|R|5|voting
113119050|1130010934|COSTA|JIM|H|CA|M|D|16|voting
113121960|1130010935|TITUS|DINA|H|NV|F|D|1|voting
113121370|1130010937|SHIMKUS|JOHN|H|IL|M|R|15|voting
113121770|1130010938|WOMACK|STEVE|H|AR|M|R|3|voting
113119900|1130010939|ISRAEL|STEVE|H|NY|M|D|3|voting
113117940|1130010943|SCHNEIDER|BRADLEY|H|IL|M|D|10|voting
113122160|1130010944|FRANKEL|LOIS|H|FL|F|D|22|voting
113119020|1130010945|CONNOLLY|GERALD|H|VA|M|D|11|voting
113120580|1130010946|MULVANEY|MICK|H|SC|M|R|5|voting
113120580|1130010952|MULVANEY|MICK|H|SC|M|R|5|voting
113120580|1130010955|MULVANEY|MICK|H|SC|M|R|5|voting
113121620|1130010956|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130010958|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113120580|1130010959|MULVANEY|MICK|H|SC|M|R|5|voting
113117550|1130010960|CAMPBELL|JOHN|H|CA|M|R|45|voting
113121620|1130010961|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113118880|1130010962|CASTOR|KATHY|H|FL|F|D|14|voting
113121620|1130010964|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113118880|1130010965|CASTOR|KATHY|H|FL|F|D|14|voting
113120580|1130010967|MULVANEY|MICK|H|SC|M|R|5|voting
113120420|1130010968|MCCLINTOCK|TOM|H|CA|M|R|4|voting
113120580|1130010969|MULVANEY|MICK|H|SC|M|R|5|voting
113121620|1130010970|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113120580|1130010972|MULVANEY|MICK|H|SC|M|R|5|voting
113120560|1130010985|MOORE|GWEN|H|WI|F|D|4|voting
113121060|1130010989|ROKITA|TODD|H|IN|M|R|4|voting
113118040|1130010996|NUNNELEE|ALAN|H|MS|M|R|1|voting
113117560|1130010998|CHRISTENSEN|DONNA|H|VI|F|D|0|nonvoting
113121700|1130011005|WATERS|MAXINE|H|CA|F|D|43|voting
113119510|1130011010|GARRETT|SCOTT|H|NJ|M|R|5|voting
113119480|1130011015|FUDGE|MARCIA|H|OH|F|D|11|voting
113118930|1130011016|CLARKE|YVETTE|H|NY|F|D|9|voting
113119650|1130011021|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113119650|1130011024|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113119310|1130011025|ELLISON|KEITH|H|MN|M|D|5|voting
113119510|1130011026|GARRETT|SCOTT|H|NJ|M|R|5|voting
113119510|1130011028|GARRETT|SCOTT|H|NJ|M|R|5|voting
113119650|1130011029|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113119510|1130011031|GARRETT|SCOTT|H|NJ|M|R|5|voting
113120140|1130011032|LANKFORD|JAMES|H|OK|M|R|5|voting
113119650|1130011033|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113121220|1130011034|SCHAKOWSKY|JANICE|H|IL|F|D|9|voting
113119510|1130011035|GARRETT|SCOTT|H|NJ|M|R|5|voting
113121060|1130011036|ROKITA|TODD|H|IN|M|R|4|voting
113119650|1130011037|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113122670|1130011038|POCAN|MARK|H|WI|M|D|2|voting
113119510|1130011039|GARRETT|SCOTT|H|NJ|M|R|5|voting
113119710|1130011040|HARTZLER|VICKY|H|MO|F|R|4|voting
113119650|1130011041|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113121700|1130011042|WATERS|MAXINE|H|CA|F|D|43|voting
113119510|1130011043|GARRETT|SCOTT|H|NJ|M|R|5|voting
113119510|1130011045|GARRETT|SCOTT|H|NJ|M|R|5|voting
113119650|1130011046|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113120440|1130011047|MCDERMOTT|JIM|H|WA|M|D|7|voting
113119510|1130011048|GARRETT|SCOTT|H|NJ|M|R|5|voting
113119650|1130011049|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113120630|1130011050|NADLER|JERROLD|H|NY|M|D|10|voting
113119510|1130011051|GARRETT|SCOTT|H|NJ|M|R|5|voting
113122600|1130011052|WILLIAMS|ROGER|H|TX|M|R|25|voting
113119650|1130011053|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113119650|1130011055|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113119310|1130011056|ELLISON|KEITH|H|MN|M|D|5|voting
113119650|1130011058|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113119510|1130011059|GARRETT|SCOTT|H|NJ|M|R|5|voting
113121100|1130011060|ROSS|DENNIS|H|FL|M|R|15|voting
113119650|1130011062|GRIJALVA|RAUL|H|AZ|M|D|3|voting
113121780|1130011073|WOODALL|ROB|H|GA|M|R|7|voting
113121780|1130011076|WOODALL|ROB|H|GA|M|R|7|voting
113121620|1130011077|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130011079|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121780|1130011080|WOODALL|ROB|H|GA|M|R|7|voting
113119750|1130011081|HENSARLING|JEB|H|TX|M|R|5|voting
113121620|1130011082|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122060|1130011083|CARDENAS|TONY|H|CA|M|D|29|voting
113121780|1130011084|WOODALL|ROB|H|GA|M|R|7|voting
113121210|1130011085|SCALISE|STEVE|H|LA|M|R|1|voting
113121620|1130011086|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113122160|1130011087|FRANKEL|LOIS|H|FL|F|D|22|voting
113121780|1130011088|WOODALL|ROB|H|GA|M|R|7|voting
113118540|1130011089|BARTON|JOE|H|TX|M|R|6|voting
113121620|1130011090|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119020|1130011091|CONNOLLY|GERALD|H|VA|M|D|11|voting
113121780|1130011092|WOODALL|ROB|H|GA|M|R|7|voting
113117530|1130011093|BROUN|PAUL|H|GA|M|R|10|voting
113121620|1130011094|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130011096|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119900|1130011097|ISRAEL|STEVE|H|NY|M|D|3|voting
113121620|1130011099|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119900|1130011100|ISRAEL|STEVE|H|NY|M|D|3|voting
113121780|1130011101|WOODALL|ROB|H|GA|M|R|7|voting
113119840|1130011102|HUELSKAMP|TIM|H|KS|M|R|1|voting
113121620|1130011103|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121780|1130011104|WOODALL|ROB|H|GA|M|R|7|voting
113121620|1130011105|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121780|1130011106|WOODALL|ROB|H|GA|M|R|7|voting
113121620|1130011107|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117610|1130011108|GINGREY|PHIL|H|GA|M|R|11|voting
113121780|1130011110|WOODALL|ROB|H|GA|M|R|7|voting
113122520|1130011112|PERRY|SCOTT|H|PA|M|R|4|voting
113122510|1130011113|MULLIN|MARKWAYNE|H|OK|M|R|2|voting
113119340|1130011114|ESHOO|ANNA|H|CA|F|D|18|voting
113121620|1130011116|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130011119|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119830|1130011120|HOYER|STENY|H|MD|M|D|5|voting
113121620|1130011124|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113119830|1130011125|HOYER|STENY|H|MD|M|D|5|voting
113121620|1130011129|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130011131|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113118960|1130011132|CLYBURN|JAMES|H|SC|M|D|6|voting
113121620|1130011134|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113118960|1130011135|CLYBURN|JAMES|H|SC|M|D|6|voting
113119930|1130011137|JENKINS|LYNN|H|KS|F|R|2|voting
113121620|1130011138|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117860|1130011139|WAXMAN|HENRY|H|CA|M|D|33|voting
113121060|1130011141|ROKITA|TODD|H|IN|M|R|4|voting
113121620|1130011142|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113120320|1130011144|LUMMIS|CYNTHIA|H|WY|F|R|0|voting
113121620|1130011145|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113120780|1130011146|PELOSI|NANCY|H|CA|F|D|12|voting
113122220|1130011150|WALORSKI|JACKIE|H|IN|F|R|2|voting
113121620|1130011151|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113117360|1130011152|ANDREWS|ROBERT|H|NJ|M|D|1|voting
113120420|1130011154|MCCLINTOCK|TOM|H|CA|M|R|4|voting
113121620|1130011155|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130011157|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121620|1130011163|VAN HOLLEN|CHRIS|H|MD|M|D|8|voting
113121930|1130011167|FOSTER|BILL|H|IL|M|D|11|voting
113122190|1130011169|DUCKWORTH|TAMMY|H|IL|F|D|8|voting
113122010|1130011171|BERA|AMI|H|CA|M|D|7|voting
113122070|1130011172|RUIZ|RAUL|H|CA|M|D|36|voting
113122010|1130011173|BERA|AMI|H|CA|M|D|7|voting
113122160|1130011174|FRANKEL|LOIS|H|FL|F|D|22|voting
113122010|1130011175|BERA|AMI|H|CA|M|D|7|voting
113122480|1130011176|BEATTY|JOYCE|H|OH|F|D|3|voting
113122010|1130011177|BERA|AMI|H|CA|M|D|7|voting
113119820|1130011178|HONDA|MICHAEL|H|CA|M|D|17|voting
113122010|1130011179|BERA|AMI|H|CA|M|D|7|voting
113118640|1130011181|BLUMENAUER|EARL|H|OR|M|D|3|voting
113122010|1130011182|BERA|AMI|H|CA|M|D|7|voting
113118640|1130011183|BLUMENAUER|EARL|H|OR|M|D|3|voting
113122010|1130011184|BERA|AMI|H|CA|M|D|7|voting
113120690|1130011186|NUGENT|RICHARD|H|FL|M|R|11|voting
113120690|1130011188|NUGENT|RICHARD|H|FL|M|R|11|voting
113120961|1130011193|REID|HARRY|S|NV|M|D||voting
113120961|1130011194|REID|HARRY|S|NV|M|D||voting
